NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5107,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,2524.55,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5108,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,2638.92,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5108,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,7301,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,8764.73,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,7303,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,10539.16,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,7304,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,16488.29,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,7401,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,2843.93,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,,11613,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,44.95,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,2194.82,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,3131.50,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,1401,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,293.84,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,3101,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,2044.00,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4101,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,344.12,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4101,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,601.95,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4201,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,502.80,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4201,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,344.12,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4401,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,161.74,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5102,21112,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,128.82,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
